timestamp,speed_mph,speed_kmh,delta_v_kmh,incident_description,sensor_id
2017-03-13 09:00:00,30.49,49.07,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:05:00,11.18,17.99,31.07,Severe congestion reported at node 4016162.,4016162
2017-03-13 09:10:00,11.84,19.05,1.06,Severe congestion reported at node 4016162.,4016162
2017-03-13 09:15:00,39.45,63.48,44.43,"Sudden slowdown, possible accident.",4016162
2017-03-13 09:20:00,20.52,33.02,30.46,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:25:00,35.29,56.79,23.77,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:30:00,34.64,55.74,1.05,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:35:00,36.11,58.11,2.37,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:40:00,31.49,50.68,7.43,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:45:00,23.8,38.3,12.37,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:50:00,30.28,48.72,10.42,Moderate traffic flow at node 4016162.,4016162
2017-03-13 09:55:00,26.28,42.3,6.43,Moderate traffic flow at node 4016162.,4016162
2017-03-13 10:00:00,41.22,66.34,24.04,Free flow traffic at node 4016162.,4016162
2017-03-13 10:05:00,55.81,89.82,23.49,Free flow traffic at node 4016162.,4016162
2017-03-13 10:10:00,54.17,87.17,2.65,Free flow traffic at node 4016162.,4016162
2017-03-13 10:15:00,58.59,94.29,7.12,Free flow traffic at node 4016162.,4016162
2017-03-13 10:20:00,57.55,92.62,1.67,Free flow traffic at node 4016162.,4016162
2017-03-13 10:25:00,42.01,67.6,25.02,Free flow traffic at node 4016162.,4016162
2017-03-13 10:30:00,40.18,64.67,2.94,Free flow traffic at node 4016162.,4016162
2017-03-13 10:35:00,49.46,79.6,14.94,Free flow traffic at node 4016162.,4016162
2017-03-13 10:40:00,49.46,79.6,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 10:45:00,56.54,90.99,11.39,Free flow traffic at node 4016162.,4016162
2017-03-13 10:50:00,47.26,76.05,14.94,Free flow traffic at node 4016162.,4016162
2017-03-13 10:55:00,47.19,75.94,0.11,Free flow traffic at node 4016162.,4016162
2017-03-13 11:00:00,63.44,102.09,26.15,Free flow traffic at node 4016162.,4016162
2017-03-13 11:05:00,70.38,113.26,11.17,Free flow traffic at node 4016162.,4016162
2017-03-13 11:10:00,36.0,57.93,55.33,"Sudden slowdown, possible accident.",4016162
2017-03-13 11:15:00,52.96,85.22,27.29,Free flow traffic at node 4016162.,4016162
2017-03-13 11:20:00,55.49,89.3,4.07,Free flow traffic at node 4016162.,4016162
2017-03-13 11:25:00,64.84,104.35,15.05,Free flow traffic at node 4016162.,4016162
2017-03-13 11:30:00,49.09,79.01,25.34,Free flow traffic at node 4016162.,4016162
2017-03-13 11:35:00,42.55,68.48,10.52,Free flow traffic at node 4016162.,4016162
2017-03-13 11:40:00,42.55,68.48,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 11:45:00,45.25,72.82,4.34,Free flow traffic at node 4016162.,4016162
2017-03-13 11:50:00,43.66,70.26,2.56,Free flow traffic at node 4016162.,4016162
2017-03-13 11:55:00,49.46,79.6,9.34,Free flow traffic at node 4016162.,4016162
2017-03-13 12:00:00,49.46,79.6,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 12:05:00,61.83,99.51,19.91,Free flow traffic at node 4016162.,4016162
2017-03-13 12:10:00,42.46,68.34,31.17,Free flow traffic at node 4016162.,4016162
2017-03-13 12:15:00,67.65,108.87,40.53,"Sudden slowdown, possible accident.",4016162
2017-03-13 12:20:00,38.7,62.28,46.59,"Sudden slowdown, possible accident.",4016162
2017-03-13 12:25:00,71.74,115.45,53.17,"Sudden slowdown, possible accident.",4016162
2017-03-13 12:30:00,58.85,94.7,20.75,Free flow traffic at node 4016162.,4016162
2017-03-13 12:35:00,61.22,98.52,3.81,Free flow traffic at node 4016162.,4016162
2017-03-13 12:40:00,47.71,76.78,21.73,Free flow traffic at node 4016162.,4016162
2017-03-13 12:45:00,70.11,112.83,36.05,Free flow traffic at node 4016162.,4016162
2017-03-13 12:50:00,53.79,86.56,26.27,Free flow traffic at node 4016162.,4016162
2017-03-13 12:55:00,49.96,80.39,6.17,Free flow traffic at node 4016162.,4016162
2017-03-13 13:00:00,51.34,82.62,2.22,Free flow traffic at node 4016162.,4016162
2017-03-13 13:05:00,38.36,61.74,20.87,Free flow traffic at node 4016162.,4016162
2017-03-13 13:10:00,60.55,97.45,35.71,Free flow traffic at node 4016162.,4016162
2017-03-13 13:15:00,39.98,64.35,33.1,Free flow traffic at node 4016162.,4016162
2017-03-13 13:20:00,48.63,78.27,13.92,Free flow traffic at node 4016162.,4016162
2017-03-13 13:25:00,54.83,88.24,9.97,Free flow traffic at node 4016162.,4016162
2017-03-13 13:30:00,64.01,103.02,14.78,Free flow traffic at node 4016162.,4016162
2017-03-13 13:35:00,62.9,101.23,1.79,Free flow traffic at node 4016162.,4016162
2017-03-13 13:40:00,67.33,108.36,7.13,Free flow traffic at node 4016162.,4016162
2017-03-13 13:45:00,49.32,79.38,28.99,Free flow traffic at node 4016162.,4016162
2017-03-13 13:50:00,62.67,100.85,21.47,Free flow traffic at node 4016162.,4016162
2017-03-13 13:55:00,57.07,91.85,9.0,Free flow traffic at node 4016162.,4016162
2017-03-13 14:00:00,60.04,96.62,4.77,Free flow traffic at node 4016162.,4016162
2017-03-13 14:05:00,76.38,122.93,26.31,Free flow traffic at node 4016162.,4016162
2017-03-13 14:10:00,41.25,66.39,56.54,"Sudden slowdown, possible accident.",4016162
2017-03-13 14:15:00,64.1,103.16,36.78,Free flow traffic at node 4016162.,4016162
2017-03-13 14:20:00,55.45,89.25,13.92,Free flow traffic at node 4016162.,4016162
2017-03-13 14:25:00,62.28,100.23,10.99,Free flow traffic at node 4016162.,4016162
2017-03-13 14:30:00,32.79,52.77,47.47,"Sudden slowdown, possible accident.",4016162
2017-03-13 14:35:00,34.14,54.95,2.18,Moderate traffic flow at node 4016162.,4016162
2017-03-13 14:40:00,53.18,85.59,30.64,Free flow traffic at node 4016162.,4016162
2017-03-13 14:45:00,50.53,81.32,4.27,Free flow traffic at node 4016162.,4016162
2017-03-13 14:50:00,49.24,79.24,2.08,Free flow traffic at node 4016162.,4016162
2017-03-13 14:55:00,49.24,79.24,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 15:00:00,33.37,53.71,25.53,Moderate traffic flow at node 4016162.,4016162
2017-03-13 15:05:00,34.11,54.89,1.18,Moderate traffic flow at node 4016162.,4016162
2017-03-13 15:10:00,48.52,78.08,23.2,Free flow traffic at node 4016162.,4016162
2017-03-13 15:15:00,47.62,76.64,1.44,Free flow traffic at node 4016162.,4016162
2017-03-13 15:20:00,71.93,115.75,39.11,Free flow traffic at node 4016162.,4016162
2017-03-13 15:25:00,62.63,100.79,14.96,Free flow traffic at node 4016162.,4016162
2017-03-13 15:30:00,50.74,81.65,19.14,Free flow traffic at node 4016162.,4016162
2017-03-13 15:35:00,40.51,65.19,16.46,Free flow traffic at node 4016162.,4016162
2017-03-13 15:40:00,41.96,67.53,2.33,Free flow traffic at node 4016162.,4016162
2017-03-13 15:45:00,66.48,106.99,39.46,Free flow traffic at node 4016162.,4016162
2017-03-13 15:50:00,45.59,73.36,33.62,Free flow traffic at node 4016162.,4016162
2017-03-13 15:55:00,45.59,73.36,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 16:00:00,26.9,43.29,30.07,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:05:00,15.61,25.12,18.17,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:10:00,24.98,40.2,15.09,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:15:00,23.22,37.36,2.84,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:20:00,37.5,60.35,22.99,Free flow traffic at node 4016162.,4016162
2017-03-13 16:25:00,34.42,55.4,4.96,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:30:00,21.13,34.0,21.4,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:35:00,33.94,54.63,20.63,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:40:00,10.85,17.47,37.16,Severe congestion reported at node 4016162.,4016162
2017-03-13 16:45:00,10.85,17.47,0.0,Severe congestion reported at node 4016162.,4016162
2017-03-13 16:50:00,17.9,28.81,11.34,Moderate traffic flow at node 4016162.,4016162
2017-03-13 16:55:00,20.12,32.39,3.58,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:00:00,20.12,32.39,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:05:00,19.23,30.95,1.43,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:10:00,43.09,69.35,38.39,Free flow traffic at node 4016162.,4016162
2017-03-13 17:15:00,32.4,52.15,17.2,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:20:00,42.94,69.11,16.96,Free flow traffic at node 4016162.,4016162
2017-03-13 17:25:00,16.7,26.87,42.24,"Sudden slowdown, possible accident.",4016162
2017-03-13 17:30:00,20.06,32.28,5.41,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:35:00,29.93,48.16,15.89,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:40:00,18.3,29.46,18.71,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:45:00,22.62,36.4,6.95,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:50:00,22.62,36.4,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-13 17:55:00,22.62,36.4,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:00:00,19.81,31.88,4.52,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:05:00,22.16,35.66,3.77,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:10:00,32.81,52.81,17.15,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:15:00,13.12,21.12,31.69,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:20:00,31.83,51.22,30.1,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:25:00,24.53,39.47,11.75,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:30:00,15.24,24.52,14.95,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:35:00,28.7,46.19,21.67,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:40:00,36.77,59.18,12.98,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:45:00,20.45,32.91,26.27,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:50:00,30.87,49.68,16.77,Moderate traffic flow at node 4016162.,4016162
2017-03-13 18:55:00,24.05,38.7,10.98,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:00:00,34.78,55.97,17.26,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:05:00,23.86,38.39,17.58,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:10:00,17.37,27.95,10.45,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:15:00,43.55,70.08,42.13,"Sudden slowdown, possible accident.",4016162
2017-03-13 19:20:00,13.99,22.51,47.56,"Sudden slowdown, possible accident.",4016162
2017-03-13 19:25:00,31.21,50.23,27.72,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:30:00,13.2,21.25,28.98,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:35:00,25.15,40.48,19.23,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:40:00,24.42,39.3,1.19,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:45:00,19.68,31.68,7.62,Moderate traffic flow at node 4016162.,4016162
2017-03-13 19:50:00,44.47,71.56,39.88,Free flow traffic at node 4016162.,4016162
2017-03-13 19:55:00,19.17,30.84,40.72,"Sudden slowdown, possible accident.",4016162
2017-03-13 20:00:00,19.17,30.84,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-13 20:05:00,65.97,106.17,75.33,"Sudden slowdown, possible accident.",4016162
2017-03-13 20:10:00,59.55,95.83,10.35,Free flow traffic at node 4016162.,4016162
2017-03-13 20:15:00,49.05,78.93,16.9,Free flow traffic at node 4016162.,4016162
2017-03-13 20:20:00,58.81,94.65,15.72,Free flow traffic at node 4016162.,4016162
2017-03-13 20:25:00,70.13,112.87,18.22,Free flow traffic at node 4016162.,4016162
2017-03-13 20:30:00,42.84,68.94,43.93,"Sudden slowdown, possible accident.",4016162
2017-03-13 20:35:00,48.57,78.17,9.23,Free flow traffic at node 4016162.,4016162
2017-03-13 20:40:00,53.28,85.75,7.58,Free flow traffic at node 4016162.,4016162
2017-03-13 20:45:00,42.73,68.76,16.98,Free flow traffic at node 4016162.,4016162
2017-03-13 20:50:00,56.28,90.57,21.8,Free flow traffic at node 4016162.,4016162
2017-03-13 20:55:00,40.8,65.66,24.91,Free flow traffic at node 4016162.,4016162
2017-03-13 21:00:00,52.34,84.23,18.57,Free flow traffic at node 4016162.,4016162
2017-03-13 21:05:00,67.92,109.31,25.08,Free flow traffic at node 4016162.,4016162
2017-03-13 21:10:00,49.49,79.65,29.66,Free flow traffic at node 4016162.,4016162
2017-03-13 21:15:00,49.49,79.65,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 21:20:00,54.57,87.82,8.17,Free flow traffic at node 4016162.,4016162
2017-03-13 21:25:00,54.57,87.82,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 21:30:00,45.3,72.9,14.92,Free flow traffic at node 4016162.,4016162
2017-03-13 21:35:00,58.61,94.33,21.43,Free flow traffic at node 4016162.,4016162
2017-03-13 21:40:00,58.61,94.33,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 21:45:00,31.38,50.5,43.83,"Sudden slowdown, possible accident.",4016162
2017-03-13 21:50:00,61.94,99.68,49.18,"Sudden slowdown, possible accident.",4016162
2017-03-13 21:55:00,61.94,99.68,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 22:00:00,60.05,96.65,3.03,Free flow traffic at node 4016162.,4016162
2017-03-13 22:05:00,68.0,109.43,12.78,Free flow traffic at node 4016162.,4016162
2017-03-13 22:10:00,67.24,108.2,1.23,Free flow traffic at node 4016162.,4016162
2017-03-13 22:15:00,61.47,98.93,9.28,Free flow traffic at node 4016162.,4016162
2017-03-13 22:20:00,74.16,119.35,20.42,Free flow traffic at node 4016162.,4016162
2017-03-13 22:25:00,62.63,100.79,18.56,Free flow traffic at node 4016162.,4016162
2017-03-13 22:30:00,61.94,99.68,1.1,Free flow traffic at node 4016162.,4016162
2017-03-13 22:35:00,60.33,97.09,2.59,Free flow traffic at node 4016162.,4016162
2017-03-13 22:40:00,74.8,120.38,23.29,Free flow traffic at node 4016162.,4016162
2017-03-13 22:45:00,74.8,120.38,0.0,Free flow traffic at node 4016162.,4016162
2017-03-13 22:50:00,68.09,109.59,10.8,Free flow traffic at node 4016162.,4016162
2017-03-13 22:55:00,63.8,102.67,6.91,Free flow traffic at node 4016162.,4016162
2017-03-13 23:00:00,65.24,105.0,2.33,Free flow traffic at node 4016162.,4016162
2017-03-13 23:05:00,76.74,123.5,18.5,Free flow traffic at node 4016162.,4016162
2017-03-13 23:10:00,65.54,105.48,18.02,Free flow traffic at node 4016162.,4016162
2017-03-13 23:15:00,66.93,107.72,2.24,Free flow traffic at node 4016162.,4016162
2017-03-13 23:20:00,70.16,112.92,5.2,Free flow traffic at node 4016162.,4016162
2017-03-13 23:25:00,60.75,97.77,15.15,Free flow traffic at node 4016162.,4016162
2017-03-13 23:30:00,66.47,106.97,9.2,Free flow traffic at node 4016162.,4016162
2017-03-13 23:35:00,66.92,107.7,0.73,Free flow traffic at node 4016162.,4016162
2017-03-13 23:40:00,75.01,120.72,13.02,Free flow traffic at node 4016162.,4016162
2017-03-13 23:45:00,67.05,107.9,12.82,Free flow traffic at node 4016162.,4016162
2017-03-13 23:50:00,68.5,110.24,2.34,Free flow traffic at node 4016162.,4016162
2017-03-13 23:55:00,63.33,101.92,8.32,Free flow traffic at node 4016162.,4016162
2017-03-14 00:00:00,63.33,101.92,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 00:05:00,68.33,109.96,8.04,Free flow traffic at node 4016162.,4016162
2017-03-14 00:10:00,78.75,126.73,16.77,Free flow traffic at node 4016162.,4016162
2017-03-14 00:15:00,63.14,101.62,25.11,Free flow traffic at node 4016162.,4016162
2017-03-14 00:20:00,61.59,99.11,2.51,Free flow traffic at node 4016162.,4016162
2017-03-14 00:25:00,63.4,102.03,2.92,Free flow traffic at node 4016162.,4016162
2017-03-14 00:30:00,65.21,104.95,2.92,Free flow traffic at node 4016162.,4016162
2017-03-14 00:35:00,74.18,119.39,14.43,Free flow traffic at node 4016162.,4016162
2017-03-14 00:40:00,72.12,116.06,3.32,Free flow traffic at node 4016162.,4016162
2017-03-14 00:45:00,61.99,99.77,16.29,Free flow traffic at node 4016162.,4016162
2017-03-14 00:50:00,59.16,95.2,4.57,Free flow traffic at node 4016162.,4016162
2017-03-14 00:55:00,59.16,95.2,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 01:00:00,66.65,107.27,12.06,Free flow traffic at node 4016162.,4016162
2017-03-14 01:05:00,66.65,107.27,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 01:10:00,66.56,107.12,0.14,Free flow traffic at node 4016162.,4016162
2017-03-14 01:15:00,63.31,101.9,5.23,Free flow traffic at node 4016162.,4016162
2017-03-14 01:20:00,64.86,104.38,2.49,Free flow traffic at node 4016162.,4016162
2017-03-14 01:25:00,80.0,128.75,24.36,Free flow traffic at node 4016162.,4016162
2017-03-14 01:30:00,62.72,100.94,27.8,Free flow traffic at node 4016162.,4016162
2017-03-14 01:35:00,63.31,101.88,0.94,Free flow traffic at node 4016162.,4016162
2017-03-14 01:40:00,62.54,100.65,1.23,Free flow traffic at node 4016162.,4016162
2017-03-14 01:45:00,62.54,100.65,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 01:50:00,56.98,91.7,8.95,Free flow traffic at node 4016162.,4016162
2017-03-14 01:55:00,56.98,91.7,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 02:00:00,69.12,111.24,19.53,Free flow traffic at node 4016162.,4016162
2017-03-14 02:05:00,71.04,114.33,3.1,Free flow traffic at node 4016162.,4016162
2017-03-14 02:10:00,71.8,115.55,1.21,Free flow traffic at node 4016162.,4016162
2017-03-14 02:15:00,69.48,111.81,3.74,Free flow traffic at node 4016162.,4016162
2017-03-14 02:20:00,69.48,111.81,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 02:25:00,77.96,125.47,13.66,Free flow traffic at node 4016162.,4016162
2017-03-14 02:30:00,67.65,108.87,16.6,Free flow traffic at node 4016162.,4016162
2017-03-14 02:35:00,61.21,98.51,10.36,Free flow traffic at node 4016162.,4016162
2017-03-14 02:40:00,73.33,118.02,19.51,Free flow traffic at node 4016162.,4016162
2017-03-14 02:45:00,72.13,116.08,1.93,Free flow traffic at node 4016162.,4016162
2017-03-14 02:50:00,69.08,111.17,4.91,Free flow traffic at node 4016162.,4016162
2017-03-14 02:55:00,74.32,119.61,8.44,Free flow traffic at node 4016162.,4016162
2017-03-14 03:00:00,60.52,97.4,22.21,Free flow traffic at node 4016162.,4016162
2017-03-14 03:05:00,66.63,107.22,9.82,Free flow traffic at node 4016162.,4016162
2017-03-14 03:10:00,68.78,110.7,3.47,Free flow traffic at node 4016162.,4016162
2017-03-14 03:15:00,74.4,119.73,9.04,Free flow traffic at node 4016162.,4016162
2017-03-14 03:20:00,74.53,119.94,0.21,Free flow traffic at node 4016162.,4016162
2017-03-14 03:25:00,62.44,100.49,19.46,Free flow traffic at node 4016162.,4016162
2017-03-14 03:30:00,73.14,117.7,17.21,Free flow traffic at node 4016162.,4016162
2017-03-14 03:35:00,65.35,105.16,12.54,Free flow traffic at node 4016162.,4016162
2017-03-14 03:40:00,68.63,110.44,5.28,Free flow traffic at node 4016162.,4016162
2017-03-14 03:45:00,68.63,110.44,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 03:50:00,70.23,113.03,2.59,Free flow traffic at node 4016162.,4016162
2017-03-14 03:55:00,62.33,100.31,12.71,Free flow traffic at node 4016162.,4016162
2017-03-14 04:00:00,70.58,113.59,13.28,Free flow traffic at node 4016162.,4016162
2017-03-14 04:05:00,70.58,113.59,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 04:10:00,69.26,111.46,2.13,Free flow traffic at node 4016162.,4016162
2017-03-14 04:15:00,66.4,106.87,4.59,Free flow traffic at node 4016162.,4016162
2017-03-14 04:20:00,63.65,102.44,4.43,Free flow traffic at node 4016162.,4016162
2017-03-14 04:25:00,63.47,102.14,0.29,Free flow traffic at node 4016162.,4016162
2017-03-14 04:30:00,71.9,115.71,13.57,Free flow traffic at node 4016162.,4016162
2017-03-14 04:35:00,70.13,112.87,2.85,Free flow traffic at node 4016162.,4016162
2017-03-14 04:40:00,72.11,116.06,3.19,Free flow traffic at node 4016162.,4016162
2017-03-14 04:45:00,69.2,111.37,4.69,Free flow traffic at node 4016162.,4016162
2017-03-14 04:50:00,68.73,110.61,0.75,Free flow traffic at node 4016162.,4016162
2017-03-14 04:55:00,77.14,124.14,13.53,Free flow traffic at node 4016162.,4016162
2017-03-14 05:00:00,66.85,107.58,16.56,Free flow traffic at node 4016162.,4016162
2017-03-14 05:05:00,63.9,102.83,4.74,Free flow traffic at node 4016162.,4016162
2017-03-14 05:10:00,70.01,112.67,9.84,Free flow traffic at node 4016162.,4016162
2017-03-14 05:15:00,66.2,106.55,6.13,Free flow traffic at node 4016162.,4016162
2017-03-14 05:20:00,73.44,118.18,11.64,Free flow traffic at node 4016162.,4016162
2017-03-14 05:25:00,70.66,113.72,4.46,Free flow traffic at node 4016162.,4016162
2017-03-14 05:30:00,70.66,113.72,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 05:35:00,57.4,92.37,21.35,Free flow traffic at node 4016162.,4016162
2017-03-14 05:40:00,62.46,100.52,8.15,Free flow traffic at node 4016162.,4016162
2017-03-14 05:45:00,64.56,103.91,3.39,Free flow traffic at node 4016162.,4016162
2017-03-14 05:50:00,64.17,103.27,0.64,Free flow traffic at node 4016162.,4016162
2017-03-14 05:55:00,62.99,101.37,1.89,Free flow traffic at node 4016162.,4016162
2017-03-14 06:00:00,67.91,109.3,7.92,Free flow traffic at node 4016162.,4016162
2017-03-14 06:05:00,40.55,65.26,44.04,"Sudden slowdown, possible accident.",4016162
2017-03-14 06:10:00,40.55,65.26,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 06:15:00,47.63,76.65,11.39,Free flow traffic at node 4016162.,4016162
2017-03-14 06:20:00,48.91,78.71,2.06,Free flow traffic at node 4016162.,4016162
2017-03-14 06:25:00,49.28,79.31,0.6,Free flow traffic at node 4016162.,4016162
2017-03-14 06:30:00,44.29,71.28,8.03,Free flow traffic at node 4016162.,4016162
2017-03-14 06:35:00,44.99,72.4,1.12,Free flow traffic at node 4016162.,4016162
2017-03-14 06:40:00,41.09,66.12,6.28,Free flow traffic at node 4016162.,4016162
2017-03-14 06:45:00,43.31,69.7,3.57,Free flow traffic at node 4016162.,4016162
2017-03-14 06:50:00,57.81,93.04,23.34,Free flow traffic at node 4016162.,4016162
2017-03-14 06:55:00,51.62,83.07,9.97,Free flow traffic at node 4016162.,4016162
2017-03-14 07:00:00,40.33,64.9,18.16,Free flow traffic at node 4016162.,4016162
2017-03-14 07:05:00,35.28,56.78,8.13,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:10:00,23.15,37.25,19.53,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:15:00,23.15,37.25,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:20:00,23.15,37.25,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:25:00,30.39,48.91,11.66,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:30:00,6.42,10.33,38.58,Severe congestion reported at node 4016162.,4016162
2017-03-14 07:35:00,18.25,29.37,19.04,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:40:00,18.25,29.37,0.0,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:45:00,27.91,44.92,15.55,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:50:00,34.45,55.45,10.53,Moderate traffic flow at node 4016162.,4016162
2017-03-14 07:55:00,42.19,67.9,12.45,Free flow traffic at node 4016162.,4016162
2017-03-14 08:00:00,29.66,47.73,20.17,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:05:00,29.55,47.56,0.17,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:10:00,31.78,51.14,3.58,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:15:00,28.61,46.04,5.1,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:20:00,14.49,23.32,22.72,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:25:00,28.06,45.16,21.85,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:30:00,22.2,35.72,9.44,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:35:00,37.1,59.71,23.99,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:40:00,14.68,23.62,36.1,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:45:00,28.19,45.37,21.75,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:50:00,28.73,46.24,0.86,Moderate traffic flow at node 4016162.,4016162
2017-03-14 08:55:00,24.89,40.05,6.19,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:00:00,24.23,38.99,1.06,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:05:00,7.62,12.26,26.73,Severe congestion reported at node 4016162.,4016162
2017-03-14 09:10:00,7.57,12.19,0.08,Severe congestion reported at node 4016162.,4016162
2017-03-14 09:15:00,24.6,39.59,27.4,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:20:00,26.42,42.51,2.93,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:25:00,41.42,66.66,24.15,Free flow traffic at node 4016162.,4016162
2017-03-14 09:30:00,32.59,52.44,14.22,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:35:00,14.24,22.92,29.52,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:40:00,22.57,36.32,13.4,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:45:00,24.52,39.47,3.14,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:50:00,26.93,43.34,3.87,Moderate traffic flow at node 4016162.,4016162
2017-03-14 09:55:00,31.53,50.74,7.4,Moderate traffic flow at node 4016162.,4016162
2017-03-14 10:00:00,49.34,79.4,28.65,Free flow traffic at node 4016162.,4016162
2017-03-14 10:05:00,49.34,79.4,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 10:10:00,49.34,79.4,0.0,Free flow traffic at node 4016162.,4016162
2017-03-14 10:15:00,52.56,84.59,5.19,Free flow traffic at node 4016162.,4016162
2017-03-14 10:20:00,49.27,79.3,5.29,Free flow traffic at node 4016162.,4016162
2017-03-14 10:25:00,49.37,79.46,0.16,Free flow traffic at node 4016162.,4016162
2017-03-14 10:30:00,53.97,86.86,7.4,Free flow traffic at node 4016162.,4016162
2017-03-14 10:35:00,51.88,83.49,3.36,Free flow traffic at node 4016162.,4016162
2017-03-14 10:40:00,76.87,123.71,40.22,"Sudden slowdown, possible accident.",4016162
2017-03-14 10:45:00,53.61,86.27,37.44,Free flow traffic at node 4016162.,4016162
2017-03-14 10:50:00,48.09,77.4,8.87,Free flow traffic at node 4016162.,4016162
2017-03-14 10:55:00,41.64,67.01,10.39,Free flow traffic at node 4016162.,4016162
2017-03-14 11:00:00,58.12,93.54,26.53,Free flow traffic at node 4016162.,4016162
